snapshot_date,product_id,warehouse,units_on_hand
2024-11-26,58,East,68
2024-11-26,58,Central,153
2024-11-26,59,West,498
2024-11-26,59,East,380
2024-11-26,59,Central,226
2024-11-26,60,West,396
2024-11-26,60,East,422
2024-11-26,60,Central,164
2024-11-26,61,West,137
2024-11-26,61,East,373
2024-11-26,61,Central,213
2024-11-26,62,West,309
2024-11-26,62,East,330
2024-11-26,62,Central,45
2024-11-26,63,West,96
2024-11-26,63,East,226
2024-11-26,63,Central,108
2024-11-26,64,West,467
2024-11-26,64,East,421
2024-11-26,64,Central,208
2024-11-26,65,West,379
2024-11-26,65,East,248
2024-11-26,65,Central,388
2024-11-26,66,West,264
2024-11-26,66,East,444
2024-11-26,66,Central,191
2024-11-26,67,West,420
2024-11-26,67,East,28
2024-11-26,67,Central,263
2024-11-26,68,West,405
2024-11-26,68,East,81
2024-11-26,68,Central,33
2024-11-26,69,West,159
2024-11-26,69,East,363
2024-11-26,69,Central,259
2024-11-26,70,West,206
2024-11-26,70,East,69
2024-11-26,70,Central,399
2024-11-26,71,West,435
2024-11-26,71,East,268
2024-11-26,71,Central,450
2024-11-26,72,West,291
2024-11-26,72,East,14
2024-11-26,72,Central,88
2024-11-26,73,West,98
2024-11-26,73,East,448
2024-11-26,73,Central,426
2024-11-26,74,West,102
2024-11-26,74,East,428
2024-11-26,74,Central,29
2024-11-26,75,West,127
2024-11-26,75,East,16
2024-11-26,75,Central,233
2024-11-26,76,West,25
2024-11-26,76,East,470
2024-11-26,76,Central,184
2024-11-26,77,West,360
2024-11-26,77,East,101
2024-11-26,77,Central,140
2024-11-26,78,West,188
2024-11-26,78,East,421
2024-11-26,78,Central,237
2024-11-26,79,West,258
2024-11-26,79,East,203
2024-11-26,79,Central,325
2024-11-26,80,West,472
2024-11-26,80,East,63
2024-11-26,80,Central,348
2024-11-26,81,West,15
2024-11-26,81,East,123
2024-11-26,81,Central,190
2024-11-26,82,West,250
2024-11-26,82,East,304
2024-11-26,82,Central,228
2024-11-26,83,West,90
2024-11-26,83,East,491
2024-11-26,83,Central,445
2024-11-26,84,West,242
2024-11-26,84,East,300
2024-11-26,84,Central,282
2024-11-26,85,West,179
2024-11-26,85,East,176
2024-11-26,85,Central,83
2024-11-26,86,West,428
2024-11-26,86,East,457
2024-11-26,86,Central,132
2024-11-26,87,West,383
2024-11-26,87,East,425
2024-11-26,87,Central,352
2024-11-26,88,West,46
2024-11-26,88,East,145
2024-11-26,88,Central,14
2024-11-26,89,West,197
2024-11-26,89,East,25
2024-11-26,89,Central,83
2024-11-26,90,West,437
2024-11-26,90,East,292
2024-11-26,90,Central,399
2024-12-26,1,West,494
2024-12-26,1,East,109
2024-12-26,1,Central,438
2024-12-26,2,West,113
2024-12-26,2,East,331
2024-12-26,2,Central,115
2024-12-26,3,West,346
2024-12-26,3,East,105
2024-12-26,3,Central,137
2024-12-26,4,West,333
2024-12-26,4,East,209
2024-12-26,4,Central,262
2024-12-26,5,West,10
2024-12-26,5,East,442
2024-12-26,5,Central,399
2024-12-26,6,West,495
2024-12-26,6,East,392
2024-12-26,6,Central,349
2024-12-26,7,West,4
2024-12-26,7,East,242
2024-12-26,7,Central,466
2024-12-26,8,West,67
2024-12-26,8,East,331
2024-12-26,8,Central,88
2024-12-26,9,West,307
2024-12-26,9,East,410
2024-12-26,9,Central,4
2024-12-26,10,West,114
2024-12-26,10,East,129
2024-12-26,10,Central,311
2024-12-26,11,West,412
2024-12-26,11,East,482
2024-12-26,11,Central,156
2024-12-26,12,West,364
2024-12-26,12,East,495
2024-12-26,12,Central,363
2024-12-26,13,West,329
2024-12-26,13,East,140
2024-12-26,13,Central,216
2024-12-26,14,West,458
2024-12-26,14,East,192
2024-12-26,14,Central,436
2024-12-26,15,West,178
2024-12-26,15,East,235
2024-12-26,15,Central,129
2024-12-26,16,West,111
2024-12-26,16,East,238
2024-12-26,16,Central,154
2024-12-26,17,West,346
2024-12-26,17,East,266
2024-12-26,17,Central,422
2024-12-26,18,West,319
2024-12-26,18,East,203
2024-12-26,18,Central,299
2024-12-26,19,West,52
2024-12-26,19,East,3
2024-12-26,19,Central,261
2024-12-26,20,West,339
2024-12-26,20,East,494
2024-12-26,20,Central,431
2024-12-26,21,West,429
2024-12-26,21,East,191
2024-12-26,21,Central,287
2024-12-26,22,West,331
2024-12-26,22,East,304
2024-12-26,22,Central,311
2024-12-26,23,West,144
2024-12-26,23,East,152
2024-12-26,23,Central,350
2024-12-26,24,West,55
2024-12-26,24,East,246
2024-12-26,24,Central,32
2024-12-26,25,West,172
2024-12-26,25,East,141
2024-12-26,25,Central,327
2024-12-26,26,West,166
2024-12-26,26,East,441
2024-12-26,26,Central,141
2024-12-26,27,West,133
2024-12-26,27,East,335
2024-12-26,27,Central,364
2024-12-26,28,West,487
2024-12-26,28,East,456
2024-12-26,28,Central,333
2024-12-26,29,West,152
2024-12-26,29,East,96
2024-12-26,29,Central,76
2024-12-26,30,West,264
2024-12-26,30,East,391
2024-12-26,30,Central,123
2024-12-26,31,West,460
2024-12-26,31,East,29
2024-12-26,31,Central,412
2024-12-26,32,West,438
2024-12-26,32,East,410
2024-12-26,32,Central,414
2024-12-26,33,West,307
2024-12-26,33,East,206
2024-12-26,33,Central,338
2024-12-26,34,West,163
2024-12-26,34,East,348
2024-12-26,34,Central,71
2024-12-26,35,West,369
2024-12-26,35,East,13
2024-12-26,35,Central,335
2024-12-26,36,West,254
2024-12-26,36,East,151
2024-12-26,36,Central,132
2024-12-26,37,West,464
2024-12-26,37,East,214
2024-12-26,37,Central,207
2024-12-26,38,West,198
2024-12-26,38,East,377
2024-12-26,38,Central,18
2024-12-26,39,West,298
2024-12-26,39,East,362
2024-12-26,39,Central,292
2024-12-26,40,West,417
2024-12-26,40,East,97
2024-12-26,40,Central,175
2024-12-26,41,West,371
2024-12-26,41,East,365
2024-12-26,41,Central,113
2024-12-26,42,West,351
2024-12-26,42,East,273
2024-12-26,42,Central,326
2024-12-26,43,West,401
2024-12-26,43,East,243
2024-12-26,43,Central,464
2024-12-26,44,West,481
2024-12-26,44,East,343
2024-12-26,44,Central,183
2024-12-26,45,West,259
2024-12-26,45,East,153
2024-12-26,45,Central,432
2024-12-26,46,West,87
2024-12-26,46,East,430
2024-12-26,46,Central,336
2024-12-26,47,West,448
2024-12-26,47,East,285
2024-12-26,47,Central,92
2024-12-26,48,West,150
2024-12-26,48,East,49
2024-12-26,48,Central,241
2024-12-26,49,West,65
2024-12-26,49,East,379
2024-12-26,49,Central,132
2024-12-26,50,West,371
2024-12-26,50,East,413
2024-12-26,50,Central,286
2024-12-26,51,West,390
2024-12-26,51,East,467
2024-12-26,51,Central,93
2024-12-26,52,West,484
2024-12-26,52,East,348
2024-12-26,52,Central,460
2024-12-26,53,West,171
2024-12-26,53,East,335
2024-12-26,53,Central,45
2024-12-26,54,West,113
2024-12-26,54,East,181
2024-12-26,54,Central,114
2024-12-26,55,West,381
2024-12-26,55,East,446
2024-12-26,55,Central,157
2024-12-26,56,West,215
2024-12-26,56,East,403
2024-12-26,56,Central,454
2024-12-26,57,West,169
2024-12-26,57,East,190
2024-12-26,57,Central,133
2024-12-26,58,West,299
2024-12-26,58,East,150
2024-12-26,58,Central,237
2024-12-26,59,West,435
2024-12-26,59,East,60
2024-12-26,59,Central,240
2024-12-26,60,West,27
2024-12-26,60,East,443
2024-12-26,60,Central,324
2024-12-26,61,West,298
2024-12-26,61,East,297
2024-12-26,61,Central,483
2024-12-26,62,West,317
2024-12-26,62,East,36
2024-12-26,62,Central,241
2024-12-26,63,West,455
2024-12-26,63,East,99
2024-12-26,63,Central,256
2024-12-26,64,West,61
2024-12-26,64,East,444
2024-12-26,64,Central,348
2024-12-26,65,West,195
2024-12-26,65,East,271
2024-12-26,65,Central,152
2024-12-26,66,West,211
2024-12-26,66,East,27
2024-12-26,66,Central,445
2024-12-26,67,West,437
2024-12-26,67,East,77
2024-12-26,67,Central,70
2024-12-26,68,West,102
2024-12-26,68,East,175
2024-12-26,68,Central,209
2024-12-26,69,West,291
2024-12-26,69,East,457
2024-12-26,69,Central,464
2024-12-26,70,West,234
2024-12-26,70,East,73
2024-12-26,70,Central,161
2024-12-26,71,West,441
2024-12-26,71,East,366
2024-12-26,71,Central,92
2024-12-26,72,West,398
2024-12-26,72,East,41
2024-12-26,72,Central,249
2024-12-26,73,West,170
2024-12-26,73,East,323
2024-12-26,73,Central,90
2024-12-26,74,West,160
2024-12-26,74,East,324
2024-12-26,74,Central,29
2024-12-26,75,West,2
2024-12-26,75,East,231
2024-12-26,75,Central,140
2024-12-26,76,West,107
2024-12-26,76,East,389
2024-12-26,76,Central,396
2024-12-26,77,West,86
2024-12-26,77,East,295
2024-12-26,77,Central,391
2024-12-26,78,West,81
2024-12-26,78,East,250
2024-12-26,78,Central,402
2024-12-26,79,West,390
2024-12-26,79,East,399
2024-12-26,79,Central,45
2024-12-26,80,West,66
2024-12-26,80,East,314
2024-12-26,80,Central,222
2024-12-26,81,West,324
2024-12-26,81,East,219
2024-12-26,81,Central,206
2024-12-26,82,West,219
2024-12-26,82,East,494
2024-12-26,82,Central,244
2024-12-26,83,West,196
2024-12-26,83,East,2
2024-12-26,83,Central,19
2024-12-26,84,West,273
2024-12-26,84,East,102
2024-12-26,84,Central,374
2024-12-26,85,West,191
2024-12-26,85,East,486
2024-12-26,85,Central,7
2024-12-26,86,West,456
2024-12-26,86,East,164
2024-12-26,86,Central,387
2024-12-26,87,West,426
2024-12-26,87,East,271
2024-12-26,87,Central,97
2024-12-26,88,West,9
2024-12-26,88,East,346
2024-12-26,88,Central,2
2024-12-26,89,West,320
2024-12-26,89,East,375
2024-12-26,89,Central,127
2024-12-26,90,West,115
2024-12-26,90,East,355
2024-12-26,90,Central,449
2025-01-25,1,West,176
2025-01-25,1,East,159
2025-01-25,1,Central,66
2025-01-25,2,West,52
2025-01-25,2,East,196
2025-01-25,2,Central,257
2025-01-25,3,West,301
2025-01-25,3,East,156
2025-01-25,3,Central,85
2025-01-25,4,West,33
2025-01-25,4,East,421
2025-01-25,4,Central,23
2025-01-25,5,West,152
2025-01-25,5,East,485
2025-01-25,5,Central,148
2025-01-25,6,West,233
2025-01-25,6,East,372
2025-01-25,6,Central,266
2025-01-25,7,West,305
2025-01-25,7,East,268
2025-01-25,7,Central,172
2025-01-25,8,West,222
2025-01-25,8,East,454
2025-01-25,8,Central,351
2025-01-25,9,West,68
2025-01-25,9,East,175
2025-01-25,9,Central,461
2025-01-25,10,West,250
2025-01-25,10,East,183
2025-01-25,10,Central,384
2025-01-25,11,West,96
2025-01-25,11,East,84
2025-01-25,11,Central,485
2025-01-25,12,West,464
2025-01-25,12,East,470
2025-01-25,12,Central,415
2025-01-25,13,West,206
2025-01-25,13,East,9
2025-01-25,13,Central,116
2025-01-25,14,West,114
2025-01-25,14,East,372
2025-01-25,14,Central,67
2025-01-25,15,West,108
2025-01-25,15,East,375
2025-01-25,15,Central,11
2025-01-25,16,West,301
2025-01-25,16,East,258
2025-01-25,16,Central,86
2025-01-25,17,West,63
2025-01-25,17,East,187
2025-01-25,17,Central,364
2025-01-25,18,West,333
2025-01-25,18,East,405
2025-01-25,18,Central,19
2025-01-25,19,West,192
2025-01-25,19,East,448
2025-01-25,19,Central,327
2025-01-25,20,West,130
2025-01-25,20,East,394
2025-01-25,20,Central,273
2025-01-25,21,West,319
2025-01-25,21,East,24
2025-01-25,21,Central,304
2025-01-25,22,West,24
2025-01-25,22,East,338
2025-01-25,22,Central,55
2025-01-25,23,West,334
2025-01-25,23,East,428
2025-01-25,23,Central,10
2025-01-25,24,West,24
2025-01-25,24,East,353
2025-01-25,24,Central,59
2025-01-25,25,West,213
2025-01-25,25,East,227
2025-01-25,25,Central,194
2025-01-25,26,West,63
2025-01-25,26,East,280
2025-01-25,26,Central,129
2025-01-25,27,West,242
2025-01-25,27,East,359
2025-01-25,27,Central,78
2025-01-25,28,West,105
2025-01-25,28,East,355
2025-01-25,28,Central,351
2025-01-25,29,West,322
2025-01-25,29,East,4
2025-01-25,29,Central,154
2025-01-25,30,West,215
2025-01-25,30,East,338
2025-01-25,30,Central,51
2025-01-25,31,West,339
2025-01-25,31,East,266
2025-01-25,31,Central,138
2025-01-25,32,West,318
2025-01-25,32,East,310
2025-01-25,32,Central,358
2025-01-25,33,West,70
2025-01-25,33,East,214
2025-01-25,33,Central,425
2025-01-25,34,West,460
2025-01-25,34,East,53
2025-01-25,34,Central,261
2025-01-25,35,West,368
2025-01-25,35,East,316
2025-01-25,35,Central,60
2025-01-25,36,West,144
2025-01-25,36,East,58
2025-01-25,36,Central,401
2025-01-25,37,West,54
2025-01-25,37,East,254
2025-01-25,37,Central,101
2025-01-25,38,West,311
2025-01-25,38,East,102
2025-01-25,38,Central,398
2025-01-25,39,West,134
2025-01-25,39,East,425
2025-01-25,39,Central,267
2025-01-25,40,West,498
2025-01-25,40,East,103
2025-01-25,40,Central,183
2025-01-25,41,West,360
2025-01-25,41,East,209
2025-01-25,41,Central,151
2025-01-25,42,West,82
2025-01-25,42,East,20
2025-01-25,42,Central,280
2025-01-25,43,West,254
2025-01-25,43,East,466
2025-01-25,43,Central,106
2025-01-25,44,West,352
2025-01-25,44,East,477
2025-01-25,44,Central,246
2025-01-25,45,West,169
2025-01-25,45,East,120
2025-01-25,45,Central,1
2025-01-25,46,West,6
2025-01-25,46,East,343
2025-01-25,46,Central,45
2025-01-25,47,West,464
2025-01-25,47,East,56
2025-01-25,47,Central,427
2025-01-25,48,West,293
2025-01-25,48,East,342
2025-01-25,48,Central,252
2025-01-25,49,West,76
2025-01-25,49,East,486
2025-01-25,49,Central,46
2025-01-25,50,West,399
2025-01-25,50,East,261
2025-01-25,50,Central,38
2025-01-25,51,West,370
2025-01-25,51,East,370
2025-01-25,51,Central,51
2025-01-25,52,West,463
2025-01-25,52,East,131
2025-01-25,52,Central,329
2025-01-25,53,West,118
2025-01-25,53,East,233
2025-01-25,53,Central,500
2025-01-25,54,West,151
2025-01-25,54,East,135
2025-01-25,54,Central,237
2025-01-25,55,West,25
2025-01-25,55,East,51
2025-01-25,55,Central,416
2025-01-25,56,West,89
2025-01-25,56,East,447
2025-01-25,56,Central,20
2025-01-25,57,West,436
2025-01-25,57,East,148
2025-01-25,57,Central,184
2025-01-25,58,West,410
2025-01-25,58,East,346
2025-01-25,58,Central,160
2025-01-25,59,West,218
2025-01-25,59,East,378
2025-01-25,59,Central,59
2025-01-25,60,West,48
2025-01-25,60,East,435
2025-01-25,60,Central,388
2025-01-25,61,West,455
2025-01-25,61,East,23
2025-01-25,61,Central,4
2025-01-25,62,West,436
2025-01-25,62,East,70
2025-01-25,62,Central,339
2025-01-25,63,West,331
2025-01-25,63,East,87
2025-01-25,63,Central,168
2025-01-25,64,West,183
2025-01-25,64,East,457
2025-01-25,64,Central,224
2025-01-25,65,West,489
2025-01-25,65,East,318
2025-01-25,65,Central,137
2025-01-25,66,West,449
2025-01-25,66,East,375
2025-01-25,66,Central,47
2025-01-25,67,West,190
2025-01-25,67,East,417
2025-01-25,67,Central,175
2025-01-25,68,West,93
2025-01-25,68,East,58
2025-01-25,68,Central,205
2025-01-25,69,West,204
2025-01-25,69,East,492
2025-01-25,69,Central,233
2025-01-25,70,West,139
2025-01-25,70,East,427
2025-01-25,70,Central,197
2025-01-25,71,West,353
2025-01-25,71,East,435
2025-01-25,71,Central,244
2025-01-25,72,West,409
2025-01-25,72,East,215
2025-01-25,72,Central,332
2025-01-25,73,West,453
2025-01-25,73,East,408
2025-01-25,73,Central,85
2025-01-25,74,West,57
2025-01-25,74,East,67
2025-01-25,74,Central,356
2025-01-25,75,West,371
2025-01-25,75,East,30
2025-01-25,75,Central,482
2025-01-25,76,West,432
2025-01-25,76,East,81
2025-01-25,76,Central,53
2025-01-25,77,West,213
2025-01-25,77,East,466
2025-01-25,77,Central,302
2025-01-25,78,West,247
2025-01-25,78,East,410
2025-01-25,78,Central,291
2025-01-25,79,West,347
2025-01-25,79,East,224
2025-01-25,79,Central,92
2025-01-25,80,West,312
2025-01-25,80,East,194
2025-01-25,80,Central,398
2025-01-25,81,West,183
2025-01-25,81,East,313
2025-01-25,81,Central,14
2025-01-25,82,West,441
2025-01-25,82,East,350
2025-01-25,82,Central,450
2025-01-25,83,West,429
2025-01-25,83,East,372
2025-01-25,83,Central,498
2025-01-25,84,West,456
2025-01-25,84,East,66
2025-01-25,84,Central,247
2025-01-25,85,West,471
2025-01-25,85,East,249
2025-01-25,85,Central,57
2025-01-25,86,West,454
2025-01-25,86,East,210
2025-01-25,86,Central,225
2025-01-25,87,West,23
2025-01-25,87,East,32
2025-01-25,87,Central,133
2025-01-25,88,West,335
2025-01-25,88,East,160
2025-01-25,88,Central,6
2025-01-25,89,West,360
2025-01-25,89,East,444
2025-01-25,89,Central,347
2025-01-25,90,West,268
2025-01-25,90,East,392
2025-01-25,90,Central,380
2025-02-24,1,West,295
2025-02-24,1,East,370
2025-02-24,1,Central,289
2025-02-24,2,West,114
2025-02-24,2,East,500
2025-02-24,2,Central,489
2025-02-24,3,West,342
2025-02-24,3,East,447
2025-02-24,3,Central,173
2025-02-24,4,West,265
2025-02-24,4,East,267
2025-02-24,4,Central,352
2025-02-24,5,West,358
2025-02-24,5,East,316
2025-02-24,5,Central,48
2025-02-24,6,West,221
2025-02-24,6,East,338
2025-02-24,6,Central,372
2025-02-24,7,West,127
2025-02-24,7,East,246
2025-02-24,7,Central,177
2025-02-24,8,West,339
2025-02-24,8,East,346
2025-02-24,8,Central,328
2025-02-24,9,West,197
2025-02-24,9,East,76
2025-02-24,9,Central,429
2025-02-24,10,West,423
2025-02-24,10,East,285
2025-02-24,10,Central,456
2025-02-24,11,West,313
2025-02-24,11,East,27
2025-02-24,11,Central,5
2025-02-24,12,West,329
2025-02-24,12,East,478
2025-02-24,12,Central,80
2025-02-24,13,West,258
2025-02-24,13,East,434
2025-02-24,13,Central,240
2025-02-24,14,West,436
2025-02-24,14,East,253
2025-02-24,14,Central,445
2025-02-24,15,West,84
2025-02-24,15,East,38
2025-02-24,15,Central,384
2025-02-24,16,West,251
2025-02-24,16,East,164
2025-02-24,16,Central,123
2025-02-24,17,West,169
2025-02-24,17,East,496
2025-02-24,17,Central,142
2025-02-24,18,West,25
2025-02-24,18,East,259
2025-02-24,18,Central,114
2025-02-24,19,West,281
2025-02-24,19,East,329
2025-02-24,19,Central,193
2025-02-24,20,West,206
2025-02-24,20,East,418
2025-02-24,20,Central,120
2025-02-24,21,West,40
2025-02-24,21,East,235
2025-02-24,21,Central,227
2025-02-24,22,West,410
2025-02-24,22,East,293
2025-02-24,22,Central,229
2025-02-24,23,West,45
2025-02-24,23,East,438
2025-02-24,23,Central,255
2025-02-24,24,West,228
2025-02-24,24,East,161
2025-02-24,24,Central,60
2025-02-24,25,West,254
2025-02-24,25,East,381
2025-02-24,25,Central,334
2025-02-24,26,West,9
2025-02-24,26,East,52
2025-02-24,26,Central,206
2025-02-24,27,West,211
2025-02-24,27,East,18
2025-02-24,27,Central,285
2025-02-24,28,West,281
2025-02-24,28,East,0
2025-02-24,28,Central,422
2025-02-24,29,West,46
2025-02-24,29,East,405
2025-02-24,29,Central,309
2025-02-24,30,West,493
2025-02-24,30,East,316
2025-02-24,30,Central,326
2025-02-24,31,West,155
2025-02-24,31,East,455
2025-02-24,31,Central,260
2025-02-24,32,West,287
2025-02-24,32,East,105
2025-02-24,32,Central,335
2025-02-24,33,West,343
2025-02-24,33,East,233
2025-02-24,33,Central,486
2025-02-24,34,West,174
2025-02-24,34,East,186
2025-02-24,34,Central,422
2025-02-24,35,West,27
2025-02-24,35,East,418
2025-02-24,35,Central,114
2025-02-24,36,West,432
2025-02-24,36,East,232
2025-02-24,36,Central,169
2025-02-24,37,West,286
2025-02-24,37,East,392
2025-02-24,37,Central,317
2025-02-24,38,West,307
2025-02-24,38,East,242
2025-02-24,38,Central,366
2025-02-24,39,West,336
2025-02-24,39,East,186
2025-02-24,39,Central,366
2025-02-24,40,West,231
2025-02-24,40,East,58
2025-02-24,40,Central,49
2025-02-24,41,West,388
2025-02-24,41,East,337
2025-02-24,41,Central,113
2025-02-24,42,West,1
2025-02-24,42,East,174
2025-02-24,42,Central,181
2025-02-24,43,West,424
2025-02-24,43,East,324
2025-02-24,43,Central,493
2025-02-24,44,West,409
2025-02-24,44,East,149
2025-02-24,44,Central,280
2025-02-24,45,West,267
2025-02-24,45,East,191
2025-02-24,45,Central,359
2025-02-24,46,West,54
2025-02-24,46,East,23
2025-02-24,46,Central,459
2025-02-24,47,West,84
2025-02-24,47,East,252
2025-02-24,47,Central,71
2025-02-24,48,West,420
2025-02-24,48,East,367
2025-02-24,48,Central,380
2025-02-24,49,West,369
2025-02-24,49,East,209
2025-02-24,49,Central,54
2025-02-24,50,West,130
2025-02-24,50,East,312
2025-02-24,50,Central,100
2025-02-24,51,West,96
2025-02-24,51,East,61
2025-02-24,51,Central,476
2025-02-24,52,West,436
2025-02-24,52,East,201
2025-02-24,52,Central,110
2025-02-24,53,West,234
2025-02-24,53,East,422
2025-02-24,53,Central,400
2025-02-24,54,West,97
2025-02-24,54,East,366
2025-02-24,54,Central,173
2025-02-24,55,West,55
2025-02-24,55,East,387
2025-02-24,55,Central,212
2025-02-24,56,West,23
2025-02-24,56,East,474
2025-02-24,56,Central,324
2025-02-24,57,West,428
2025-02-24,57,East,344
2025-02-24,57,Central,301
2025-02-24,58,West,63
2025-02-24,58,East,395
2025-02-24,58,Central,456
2025-02-24,59,West,230
2025-02-24,59,East,234
2025-02-24,59,Central,337
2025-02-24,60,West,301
2025-02-24,60,East,489
2025-02-24,60,Central,258
2025-02-24,61,West,68
2025-02-24,61,East,493
2025-02-24,61,Central,255
2025-02-24,62,West,2
2025-02-24,62,East,271
2025-02-24,62,Central,376
2025-02-24,63,West,24
2025-02-24,63,East,283
2025-02-24,63,Central,478
2025-02-24,64,West,221
2025-02-24,64,East,429
2025-02-24,64,Central,299
2025-02-24,65,West,247
2025-02-24,65,East,473
2025-02-24,65,Central,260
2025-02-24,66,West,399
2025-02-24,66,East,471
2025-02-24,66,Central,466
2025-02-24,67,West,90
2025-02-24,67,East,354
2025-02-24,67,Central,296
2025-02-24,68,West,88
2025-02-24,68,East,374
2025-02-24,68,Central,417
2025-02-24,69,West,65
2025-02-24,69,East,53
2025-02-24,69,Central,198
2025-02-24,70,West,336
2025-02-24,70,East,307
2025-02-24,70,Central,310
2025-02-24,71,West,451
2025-02-24,71,East,164
2025-02-24,71,Central,258
2025-02-24,72,West,451
2025-02-24,72,East,196
2025-02-24,72,Central,214
2025-02-24,73,West,311
2025-02-24,73,East,468
2025-02-24,73,Central,354
2025-02-24,74,West,390
2025-02-24,74,East,127
2025-02-24,74,Central,140
2025-02-24,75,West,203
2025-02-24,75,East,493
2025-02-24,75,Central,175
2025-02-24,76,West,496
2025-02-24,76,East,150
2025-02-24,76,Central,231
2025-02-24,77,West,412
2025-02-24,77,East,68
2025-02-24,77,Central,70
2025-02-24,78,West,211
2025-02-24,78,East,308
2025-02-24,78,Central,358
2025-02-24,79,West,453
2025-02-24,79,East,383
2025-02-24,79,Central,262
2025-02-24,80,West,153
2025-02-24,80,East,431
2025-02-24,80,Central,359
2025-02-24,81,West,280
2025-02-24,81,East,440
2025-02-24,81,Central,160
2025-02-24,82,West,364
2025-02-24,82,East,377
2025-02-24,82,Central,478
2025-02-24,83,West,283
2025-02-24,83,East,323
2025-02-24,83,Central,111
2025-02-24,84,West,102
2025-02-24,84,East,107
2025-02-24,84,Central,319
2025-02-24,85,West,365
2025-02-24,85,East,148
2025-02-24,85,Central,351
2025-02-24,86,West,176
2025-02-24,86,East,471
2025-02-24,86,Central,344
2025-02-24,87,West,67
2025-02-24,87,East,363
2025-02-24,87,Central,332
2025-02-24,88,West,499
2025-02-24,88,East,490
2025-02-24,88,Central,91
2025-02-24,89,West,257
2025-02-24,89,East,277
2025-02-24,89,Central,355
2025-02-24,90,West,326
2025-02-24,90,East,165
2025-02-24,90,Central,363
2025-03-26,1,West,59
2025-03-26,1,East,389
2025-03-26,1,Central,180
2025-03-26,2,West,287
2025-03-26,2,East,245
2025-03-26,2,Central,298
2025-03-26,3,West,292
2025-03-26,3,East,482
2025-03-26,3,Central,341
2025-03-26,4,West,363
2025-03-26,4,East,213
2025-03-26,4,Central,345
2025-03-26,5,West,382
2025-03-26,5,East,457
2025-03-26,5,Central,430
2025-03-26,6,West,273
2025-03-26,6,East,146
2025-03-26,6,Central,449
2025-03-26,7,West,433
2025-03-26,7,East,216
2025-03-26,7,Central,413
2025-03-26,8,West,6
2025-03-26,8,East,267
2025-03-26,8,Central,54
2025-03-26,9,West,12
2025-03-26,9,East,195
2025-03-26,9,Central,74
2025-03-26,10,West,27
2025-03-26,10,East,343
2025-03-26,10,Central,28
2025-03-26,11,West,102
2025-03-26,11,East,136
2025-03-26,11,Central,384
2025-03-26,12,West,402
2025-03-26,12,East,82
2025-03-26,12,Central,146
2025-03-26,13,West,349
2025-03-26,13,East,128
2025-03-26,13,Central,74
2025-03-26,14,West,429
2025-03-26,14,East,31
2025-03-26,14,Central,353
2025-03-26,15,West,401
2025-03-26,15,East,151
2025-03-26,15,Central,104
2025-03-26,16,West,385
2025-03-26,16,East,277
2025-03-26,16,Central,16
2025-03-26,17,West,183
2025-03-26,17,East,416
2025-03-26,17,Central,231
2025-03-26,18,West,52
2025-03-26,18,East,315
2025-03-26,18,Central,444
2025-03-26,19,West,345
2025-03-26,19,East,378
2025-03-26,19,Central,287
2025-03-26,20,West,442
2025-03-26,20,East,114
2025-03-26,20,Central,380
2025-03-26,21,West,331
2025-03-26,21,East,287
2025-03-26,21,Central,199
2025-03-26,22,West,121
2025-03-26,22,East,261
2025-03-26,22,Central,401
2025-03-26,23,West,407
2025-03-26,23,East,408
2025-03-26,23,Central,356
2025-03-26,24,West,147
2025-03-26,24,East,354
2025-03-26,24,Central,340
2025-03-26,25,West,24
2025-03-26,25,East,474
2025-03-26,25,Central,195
2025-03-26,26,West,198
2025-03-26,26,East,213
2025-03-26,26,Central,489
2025-03-26,27,West,403
2025-03-26,27,East,499
2025-03-26,27,Central,350
2025-03-26,28,West,160
2025-03-26,28,East,494
2025-03-26,28,Central,282
2025-03-26,29,West,27
2025-03-26,29,East,6
2025-03-26,29,Central,380
2025-03-26,30,West,128
2025-03-26,30,East,103
2025-03-26,30,Central,317
2025-03-26,31,West,444
2025-03-26,31,East,399
2025-03-26,31,Central,440
2025-03-26,32,West,445
2025-03-26,32,East,226
2025-03-26,32,Central,424
2025-03-26,33,West,115
2025-03-26,33,East,466
2025-03-26,33,Central,324
2025-03-26,34,West,360
2025-03-26,34,East,363
2025-03-26,34,Central,331
2025-03-26,35,West,188
2025-03-26,35,East,386
2025-03-26,35,Central,301
2025-03-26,36,West,279
2025-03-26,36,East,378
2025-03-26,36,Central,308
2025-03-26,37,West,100
2025-03-26,37,East,397
2025-03-26,37,Central,371
2025-03-26,38,West,493
2025-03-26,38,East,99
2025-03-26,38,Central,150
2025-03-26,39,West,229
2025-03-26,39,East,90
2025-03-26,39,Central,349
2025-03-26,40,West,38
2025-03-26,40,East,95
2025-03-26,40,Central,492
2025-03-26,41,West,88
2025-03-26,41,East,376
2025-03-26,41,Central,263
2025-03-26,42,West,61
2025-03-26,42,East,193
2025-03-26,42,Central,20
2025-03-26,43,West,219
2025-03-26,43,East,142
2025-03-26,43,Central,284
2025-03-26,44,West,135
2025-03-26,44,East,66
2025-03-26,44,Central,82
2025-03-26,45,West,299
2025-03-26,45,East,433
2025-03-26,45,Central,130
2025-03-26,46,West,2
2025-03-26,46,East,169
2025-03-26,46,Central,238
2025-03-26,47,West,363
2025-03-26,47,East,479
